search URL:,https://patents.google.com/?q=%28%22spin%22%29+%28%22spin+torque%22%29%28%22spin+polarization%22%29&country=US&status=GRANT&type=PATENT&language=ENGLISH&oq=%28%22spin%22%29+%28%22spin+torque%22%29%28%22spin+polarization%22%29+country:US+status:GRANT+language:ENGLISH+type:PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-10121497-B1,"Magnetic recording head with spin torque oscillator layers satisfying width, thickness and angle relationship formulas ",Tdk Coporation,"Hirokazu Takahashi, Zhengyao Tang, Tetsuya Roppongi, Shinji Hara",2017-10-12,2017-10-12,2018-11-06,2018-11-06,https://patents.google.com/patent/US10121497B1/en,https://patentimages.storage.googleapis.com/dc/1d/90/5a65fb2278b0e5/US10121497-20181106-D00000.png
US-8654480-B2,Magnetic head with spin torque oscillator and magnetic recording head ,Kabushiki Kaisha Toshiba,"Mariko Shimizu, Hitoshi Iwasaki, Kenichiro Yamada, Junichi Akiyama, Masayuki Takagishi, Tomomi Funayama, Masahiro Takashita",2007-09-25,2012-07-10,2014-02-18,2014-02-18,https://patents.google.com/patent/US8654480B2/en,https://patentimages.storage.googleapis.com/3c/a5/56/0b351b111ccbe5/US08654480-20140218-D00000.png
US-11387405-B2,Resonance rotating spin-transfer torque memory device ,Carnegie Mellon University,Jian-Gang Zhu,2017-11-27,2018-11-27,2022-07-12,2022-07-12,https://patents.google.com/patent/US11387405B2/en,https://patentimages.storage.googleapis.com/7d/27/56/5918c75883aeb0/US11387405-20220712-D00000.png
US-10997992-B2,Spin transfer torque device with oxide layer beneath the seed layer ,"Western Digital Technologies, Inc.","James Mac Freitag, Susumu Okamura, Masahiko Hashimoto, Zheng Gao",2017-05-16,2019-09-16,2021-05-04,2021-05-04,https://patents.google.com/patent/US10997992B2/en,https://patentimages.storage.googleapis.com/8a/7b/1b/ce6a5ecac8a191/US10997992-20210504-D00000.png
US-9691458-B2,Circuits and devices based on spin hall effect to apply a spin transfer torque with a component perpendicular to the plane of magnetic layers ,Cornell University,"Daniel C. Ralph, Robert A. Buhrman",2013-10-18,2014-10-20,2017-06-27,2017-06-27,https://patents.google.com/patent/US9691458B2/en,https://patentimages.storage.googleapis.com/f9/0e/78/d837f4292a5829/US09691458-20170627-D00000.png
US-10147872-B2,Spin transfer torque structure for MRAM devices having a spin current injection capping layer ,"Spin Transfer Technologies, Inc.","Bartlomiej Adam KARDASZ, Mustafa Michael Pinarbasi",2015-04-21,2017-07-24,2018-12-04,2018-12-04,https://patents.google.com/patent/US10147872B2/en,https://patentimages.storage.googleapis.com/14/43/e3/385d4f76d65fa7/US10147872-20181204-D00000.png
US-10847197-B2,Circuits and devices based on enhanced spin Hall effect for efficient spin transfer torque ,Cornell University,"Robert A. Buhrman, Minh-hai Nguyen, Chi-Feng Pai, Daniel C. Ralph",2014-07-17,2018-06-25,2020-11-24,2020-11-24,https://patents.google.com/patent/US10847197B2/en,https://patentimages.storage.googleapis.com/ab/71/37/d5212b7d1cdef5/US10847197-20201124-D00000.png
US-10872627-B2,Reversed mode spin torque oscillator with shaped field generation layer ,"Western Digital Technologies, Inc.","Quang Le, Yongchul Ahn, Susumu Okamura, Zheng Gao, Alexander GONCHAROV, Muhammad Asif Bashir, Petrus Antonius Van der Heijden, James Mac Freitag",2018-05-21,2020-08-12,2020-12-22,2020-12-22,https://patents.google.com/patent/US10872627B2/en,https://patentimages.storage.googleapis.com/f7/46/cc/4b9aaa08ba4bf6/US10872627-20201222-D00000.png
US-9478729-B2,Spin transfer torque magnetic memory device using magnetic resonance precession and the spin filtering effect ,"Samsung Electronics Co., Ltd.","Kyung-Jin Lee, Soo-Man Seo",2011-05-12,2015-07-30,2016-10-25,2016-10-25,https://patents.google.com/patent/US9478729B2/en,https://patentimages.storage.googleapis.com/c5/e7/b6/cc5c7402ca1c14/US09478729-20161025-D00000.png
US-10410658-B1,Magnetic recording write head with spin-torque oscillator (STO) and extended seed layer ,"Western Digital Technologies, Inc.","Xiaoyong Liu, Quang Le, Hongquan Jiang, Guangli Liu, Jui-Lung Li",2017-05-29,2017-05-29,2019-09-10,2019-09-10,https://patents.google.com/patent/US10410658B1/en,https://patentimages.storage.googleapis.com/29/ab/fb/b6c4a4b60ed17c/US10410658-20190910-D00000.png
US-8320080-B1,Three-terminal spin-torque oscillator (STO) ,Hitachi Global Storage Technologies Netherlands B.V.,"Patrick Mesquita Braganca, Bruce Alvin Gurney, Jordan Asher Katine",2011-05-31,2011-05-31,2012-11-27,2012-11-27,https://patents.google.com/patent/US8320080B1/en,https://patentimages.storage.googleapis.com/c6/22/ca/9826848fd0b3cd/US08320080-20121127-D00000.png
US-10650847-B2,Spin-orbit torque induced magnetization switching in a magnetic recording head ,"Western Digital Technologies, Inc.","Zhanjie Li, Suping Song, Kuok San Ho",2016-12-14,2019-09-04,2020-05-12,2020-05-12,https://patents.google.com/patent/US10650847B2/en,https://patentimages.storage.googleapis.com/09/99/58/35dc28636cdf16/US10650847-20200512-D00000.png
US-11176982-B2,Semiconductor device including spin-orbit torque line and method of operating the same ,"Samsung Electronics Co., Ltd.","Jae Hoon Kim, Hee Ju SHIN, Ung Hwan Pi",2018-09-12,2020-09-30,2021-11-16,2021-11-16,https://patents.google.com/patent/US11176982B2/en,https://patentimages.storage.googleapis.com/6a/d6/df/600d294aee9f72/US11176982-20211116-D00000.png
US-9460397-B2,Quantum computing device spin transfer torque magnetic memory ,"Samsung Electronics Co., Ltd.","Dmytro Apalkov, Matthew J. Carey, Mohamad Towfik Krounbi, Alexey Vasilyevitch Khvalkovskiy",2013-10-04,2014-09-05,2016-10-04,2016-10-04,https://patents.google.com/patent/US9460397B2/en,https://patentimages.storage.googleapis.com/50/ee/49/b8b6c5587106be/US09460397-20161004-D00000.png
US-10546603-B2,Magnetic write head for providing spin-torque-assisted write field enhancement ,"Western Digital Technologies, Inc.","James Terrence Olson, Hiroyuki Hoshiya, Alexander GONCHAROV, Masato Shiimoto, Mikito Sugiyama",2016-04-28,2019-06-13,2020-01-28,2020-01-28,https://patents.google.com/patent/US10546603B2/en,https://patentimages.storage.googleapis.com/de/8a/df/f8fb18f9124c8e/US10546603-20200128-D00000.png
US-8823118-B2,Spin torque transfer magnetic tunnel junction fabricated with a composite tunneling barrier layer ,"Headway Technologies, Inc.","Cheng T Horng, Ru-Ying Tong",2012-01-05,2012-01-05,2014-09-02,2014-09-02,https://patents.google.com/patent/US8823118B2/en,https://patentimages.storage.googleapis.com/12/c9/1d/153a486c72ede5/US08823118-20140902-D00000.png
US-10333523-B2,Exclusive-OR logic device with spin orbit torque effect ,Intel Corporation,"Sasikanth Manipatruni, Dmitri Nikonov, Ian A. Young",2015-05-28,2015-05-28,2019-06-25,2019-06-25,https://patents.google.com/patent/US10333523B2/en,https://patentimages.storage.googleapis.com/fe/52/2d/58c89b33df0aa1/US10333523-20190625-D00000.png
US-10885933-B2,Giant spin-seebeck effect induced magnon transfer torque-assisted MAMR ,"Western Digital Technologies, Inc.","Zhanjie Li, Suping Song, Michael Kuok San Ho",2018-12-04,2019-06-25,2021-01-05,2021-01-05,https://patents.google.com/patent/US10885933B2/en,https://patentimages.storage.googleapis.com/b0/cb/07/ab2b41f60aac03/US10885933-20210105-D00000.png
US-9437222-B1,Spin torque oscillator with high spin torque efficiency and reliability ,HGST Netherlands B.V.,"Susumu Okamura, Masao Shiimoto, Katsuro Watanabe, Masashige Sato, Keiichi Nagasaka, Yo Sato, Masukazu Igarashi",2015-05-30,2015-05-30,2016-09-06,2016-09-06,https://patents.google.com/patent/US9437222B1/en,https://patentimages.storage.googleapis.com/e3/ff/75/b5a49f38d9b5e0/US09437222-20160906-D00000.png
US-8889433-B2,Spin hall effect assisted spin transfer torque magnetic random access memory ,International Business Machines Corporation,"John K. De Brosse, Luqiao Liu, Daniel Worledge",2013-03-15,2013-03-15,2014-11-18,2014-11-18,https://patents.google.com/patent/US8889433B2/en,https://patentimages.storage.googleapis.com/01/d9/8b/f1bdadcfd3e1cc/US08889433-20141118-D00000.png
US-9331271-B2,Structure and method to fabricate high performance MTJ devices for spin-transfer torque (STT)-RAM application ,"Headway Technologies, Inc.","Cheng T. Horng, Ru-Ying Tong, Guangli Liu, Robert Beach, Witold Kula, Tai Min",2009-07-17,2013-12-06,2016-05-03,2016-05-03,https://patents.google.com/patent/US9331271B2/en,https://patentimages.storage.googleapis.com/fb/e0/c7/c08c77ec2b907b/US09331271-20160503-D00000.png
US-10483457-B1,Differential spin orbit torque magnetic random access memory (SOT-MRAM) cell structure and array ,Qualcomm Incorporated,"Hochul Lee, Chando Park, Seung Hyuk Kang",2018-08-14,2018-08-14,2019-11-19,2019-11-19,https://patents.google.com/patent/US10483457B1/en,https://patentimages.storage.googleapis.com/2b/af/2a/5fb49fd0980127/US10483457-20191119-D00000.png
US-8697454-B2,Methods of forming spin torque devices and structures formed thereby ,Intel Corporation,"Dmitri E. Nikonov, George I. Bourianoff, Ajey P. Jacob",2009-06-18,2013-05-24,2014-04-15,2014-04-15,https://patents.google.com/patent/US8697454B2/en,https://patentimages.storage.googleapis.com/46/d7/ce/9f3d203629bdc0/US08697454-20140415-D00000.png
US-8982616-B1,Spin-transfer torque magnetic random access memory (STTMRAM) with perpendicular laminated free layer ,"Avalanche Technology, Inc.","Rajiv Yadav Ranjan, Roger Klas Malmhall, Yiming Huai",2006-10-20,2012-11-26,2015-03-17,2015-03-17,https://patents.google.com/patent/US8982616B1/en,https://patentimages.storage.googleapis.com/69/08/aa/1812c5f7f45726/US08982616-20150317-D00000.png
US-8194361-B2,"Spin-torque oscillator, magnetic head including the spin-torque oscillator, and magnetic recording and reproducing apparatus ",Kabushiki Kaisha Toshiba,"Kiwamu Kudo, Tazumi Nagasawa, Koichi Mizushima, Rie Sato",2008-02-13,2008-09-29,2012-06-05,2012-06-05,https://patents.google.com/patent/US8194361B2/en,https://patentimages.storage.googleapis.com/02/48/fb/3182129438f639/US08194361-20120605-D00000.png
US-10210888-B1,Dual spin-orbit torque oscillator in magnetic recording ,"Western Digital Technologies, Inc.","Zhanjie Li, Suping Song, Michael Kuok San Ho",2017-06-23,2017-06-23,2019-02-19,2019-02-19,https://patents.google.com/patent/US10210888B1/en,https://patentimages.storage.googleapis.com/92/b4/82/f7833f35977473/US10210888-20190219-D00000.png
US-9837602-B2,Spin-orbit torque bit design for improved switching efficiency ,"Western Digital Technologies, Inc.",Patrick M. Braganca,2015-12-16,2015-12-16,2017-12-05,2017-12-05,https://patents.google.com/patent/US9837602B2/en,https://patentimages.storage.googleapis.com/1a/3d/14/4b4f41f0c0f169/US09837602-20171205-D00000.png
US-8726491-B2,Method of forming a spin-transfer torque random access memory (STT-RAM) device ,"Headway Technologies, Inc.","Cheng T. Horng, Ru-Ying Tong",2008-03-27,2011-11-04,2014-05-20,2014-05-20,https://patents.google.com/patent/US8726491B2/en,https://patentimages.storage.googleapis.com/94/b1/90/7a2d620796cf49/US08726491-20140520-D00000.png
US-8693142-B2,Magnetic recording assisted by spin torque oscillator with a radio frequency current bias ,"Headway Technologies, Inc.","Wenyu Chen, Joe Smyth",2012-08-29,2013-11-11,2014-04-08,2014-04-08,https://patents.google.com/patent/US8693142B2/en,https://patentimages.storage.googleapis.com/46/c0/5d/beb35edb85a0fd/US08693142-20140408-D00000.png
US-8917543-B2,Multi-state spin-torque transfer magnetic random access memory ,"Avalanche Technology, Inc.","Rajiv Yadav Ranjan, Parviz Keshtbod",2007-02-23,2013-05-13,2014-12-23,2014-12-23,https://patents.google.com/patent/US8917543B2/en,https://patentimages.storage.googleapis.com/48/a9/75/70f8d891dacb7c/US08917543-20141223-D00000.png
US-8995088-B1,Heat sink for a spin torque oscillator (STO) in microwave assisted magnetic recording (MAMR) ,HGST Netherlands B.V.,"Carl Boone, Jianhua Li, Isao Nunokawa, Erhard Schreck, Mikito Sugiyama, Ikuya Tagawa, Yuta Udo",2013-10-22,2013-10-22,2015-03-31,2015-03-31,https://patents.google.com/patent/US8995088B1/en,https://patentimages.storage.googleapis.com/c9/5c/91/a767ad303856b9/US08995088-20150331-D00000.png
US-10026892-B2,Precessional spin current structure for MRAM ,"Spin Transfer Technologies, Inc.","Mustafa Michael Pinarbasi, Michail TZOUFRAS, Bartlomiej Adam KARDASZ",2015-06-16,2017-10-26,2018-07-17,2018-07-17,https://patents.google.com/patent/US10026892B2/en,https://patentimages.storage.googleapis.com/8b/de/9f/146240c0bfd180/US10026892-20180717-D00000.png
US-10224368-B2,Voltage-switched magneto-resistive random access memory (MRAM) employing separate read operation circuit paths from a shared spin torque write operation circuit path ,Qualcomm Incorporated,"Xia Li, Jimmy Jianan Kan, Seung Hyuk Kang, Bin Yang, Gengming Tao",2017-06-30,2017-06-30,2019-03-05,2019-03-05,https://patents.google.com/patent/US10224368B2/en,https://patentimages.storage.googleapis.com/de/b4/04/59925f603e26bb/US10224368-20190305-D00000.png
US-7852662-B2,"Spin-torque MRAM: spin-RAM, array ","Magic Technologies, Inc.","Hsu Kai Yang, Po-Kang Wang",2007-04-24,2007-04-24,2010-12-14,2010-12-14,https://patents.google.com/patent/US7852662B2/en,https://patentimages.storage.googleapis.com/af/3e/43/17cbafa0d5fa67/US07852662-20101214-D00000.png
US-8593862-B2,Spin-transfer torque magnetic random access memory having magnetic tunnel junction with perpendicular magnetic anisotropy ,"Avalanche Technology, Inc.","Rajiv Yadav Ranjan, Roger Klas Malmhall",2007-02-12,2009-12-17,2013-11-26,2013-11-26,https://patents.google.com/patent/US8593862B2/en,https://patentimages.storage.googleapis.com/78/01/24/3dc41af2c81b79/US08593862-20131126-D00000.png
US-11476412-B2,Perpendicular exchange bias with antiferromagnet for spin orbit coupling based memory ,Intel Corporation,"Tanay Gosavi, Sasikanth Manipatruni, Kaan Oguz, Noriyuki Sato, Kevin O'Brien, Benjamin Buford, Christopher Wiegand, Angeline SMITH, Tofizur RAHMAN, Ian Young",2018-06-19,2018-06-19,2022-10-18,2022-10-18,https://patents.google.com/patent/US11476412B2/en,https://patentimages.storage.googleapis.com/9d/16/2c/1355506e04bf3a/US11476412-20221018-D00000.png
US-11594270-B2,Perpendicular spin injection via spatial modulation of spin orbit coupling ,Intel Corporation,"Tanay Gosavi, Sasikanth Manipatruni, Chia-Ching Lin, Dmitri Nikonov, Christopher Wiegand, Ian Young",2018-09-25,2018-09-25,2023-02-28,2023-02-28,https://patents.google.com/patent/US11594270B2/en,https://patentimages.storage.googleapis.com/70/2b/f3/8fcc763870ca6e/US11594270-20230228-D00000.png
US-8138561-B2,Structure and method to fabricate high performance MTJ devices for spin-transfer torque (STT)-RAM ,"Magic Technologies, Inc.","Cheng T. Horng, Ru-Ying Tong, Chyu-Jiuh Torng, Po-Kang Wang, Robert Beach, Witold Kula",2008-09-18,2008-09-18,2012-03-20,2012-03-20,https://patents.google.com/patent/US8138561B2/en,https://patentimages.storage.googleapis.com/47/dd/83/51e43762c8c543/US08138561-20120320-D00000.png
US-7982996-B2,Perpendicular magnetic recording write head and system with improved spin torque oscillator for microwave-assisted magnetic recording ,Hitachi Global Storage Technologies Netherlands B.V.,"Neil Smith, Petrus Antonius VanDerHeijden",2009-12-07,2009-12-07,2011-07-19,2011-07-19,https://patents.google.com/patent/US7982996B2/en,https://patentimages.storage.googleapis.com/cf/08/53/621ce140f82352/US07982996-20110719-D00000.png
US-10636962-B2,"Spin-orbit torque (SOT) magnetic tunnel junction (MTJ) (SOT-MTJ) devices employing perpendicular and in-plane free layer magnetic anisotropy to facilitate perpendicular magnetic orientation switching, suitable for use in memory systems for storing data ",Qualcomm Incorporated,"Chando Park, Sungryul KIM, Seung Hyuk Kang",2018-08-21,2018-08-21,2020-04-28,2020-04-28,https://patents.google.com/patent/US10636962B2/en,https://patentimages.storage.googleapis.com/d2/98/cb/576e66dff4e16b/US10636962-20200428-D00000.png
US-8604886-B2,Spin torque oscillator having multiple fixed ferromagnetic layers or multiple free ferromagnetic layers ,Intel Corporation,"Dmitri E. Nikonov, George I. Bourianoff",2010-12-20,2010-12-20,2013-12-10,2013-12-10,https://patents.google.com/patent/US8604886B2/en,https://patentimages.storage.googleapis.com/94/a5/e3/c6a35a58eb712c/US08604886-20131210-D00000.png
US-9824701-B2,"Microwave assisted magnetic recording head with spin torque oscillator corner angle relationship, head gimbal assembly, and magnetic recording device ",Tdk Corporation,"Zhenyao TANG, Tetsuya Roppongi, Yoshikazu Soeno, Hironobu MATSUZAWA, Hirokazu Takahashi",2016-04-26,2016-04-26,2017-11-21,2017-11-21,https://patents.google.com/patent/US9824701B2/en,https://patentimages.storage.googleapis.com/73/92/30/897dd3c8d2cf63/US09824701-20171121-D00000.png
US-10014012-B1,Spin-orbit torque based magnetic recording ,"Western Digital Technologies, Inc.","Suping Song, Zhanjie Li, Michael Kuok San Ho",2017-06-23,2017-06-23,2018-07-03,2018-07-03,https://patents.google.com/patent/US10014012B1/en,https://patentimages.storage.googleapis.com/42/ff/e5/b21d0c0df5b16e/US10014012-20180703-D00000.png
US-9076954-B2,Method and system for providing magnetic memories switchable using spin accumulation and selectable using magnetoelectric devices ,"Samsung Electronics Co., Ltd.","Alexey Vasilyevitch Khvalkovskiy, Dmytro Apalkov, Vladimir Nikitin, Mohamad Towfik Krounbi",2013-08-08,2013-12-05,2015-07-07,2015-07-07,https://patents.google.com/patent/US9076954B2/en,https://patentimages.storage.googleapis.com/05/68/81/bb30b8a59d0e36/US09076954-20150707-D00000.png
US-10608169-B2,Magnetic tunnel junction device with spin-filter structure ,Korea University Research And Business Foundation,"Young Keun Kim, Kyung-Jin Lee, Gyungchoon GO",2017-01-03,2017-06-30,2020-03-31,2020-03-31,https://patents.google.com/patent/US10608169B2/en,https://patentimages.storage.googleapis.com/97/e6/09/43832466796682/US10608169-20200331-D00000.png
US-9203017-B2,Method and system for providing magnetic junctions including a package structure usable in spin transfer torque memories ,"Samsung Electronics Co., Ltd.","Dmytro Apalkov, Vladimir Nikitin, Alexey Vasilyevitch Khvalkovskiy",2013-08-02,2014-07-07,2015-12-01,2015-12-01,https://patents.google.com/patent/US9203017B2/en,https://patentimages.storage.googleapis.com/2a/47/cd/86f07cf8b55441/US09203017-20151201-D00000.png
US-8416539-B2,Magnetic field sensing system using spin-torque diode effect ,HGST Netherlands B.V.,"Matthew J. Carey, Jeffrey R. Childress, Stefan Maat",2008-08-07,2008-08-07,2013-04-09,2013-04-09,https://patents.google.com/patent/US8416539B2/en,https://patentimages.storage.googleapis.com/81/20/c7/23fe441955a66c/US08416539-20130409-D00000.png
US-9076537-B2,Method and system for providing a magnetic tunneling junction using spin-orbit interaction based switching and memories utilizing the magnetic tunneling junction ,"Samsung Electronics Co., Ltd.","Alexey Vasilyevitch Khvalkovskiy, Dmytro Apalkov",2012-08-26,2012-08-26,2015-07-07,2015-07-07,https://patents.google.com/patent/US9076537B2/en,https://patentimages.storage.googleapis.com/74/b8/50/b271b1829940b4/US09076537-20150707-D00000.png
