search URL:,https://patents.google.com/?q=%28%22mtj%22+OR+%22magnet+tunnel+junction%22%29&country=US&status=GRANT&type=PATENT&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-8138561-B2,Structure and method to fabricate high performance MTJ devices for spin-transfer torque (STT)-RAM ,"Magic Technologies, Inc.","Cheng T. Horng, Ru-Ying Tong, Chyu-Jiuh Torng, Po-Kang Wang, Robert Beach, Witold Kula",2008-09-18,2008-09-18,2012-03-20,2012-03-20,https://patents.google.com/patent/US8138561B2/en,https://patentimages.storage.googleapis.com/47/dd/83/51e43762c8c543/US08138561-20120320-D00000.png
US-8058698-B2,High performance MTJ element for STT-RAM and method for making the same ,"Magic Technologies, Inc.","Cheng T. Horng, Ru-Ying Tong, Chyu-Jiuh Torng, Witold Kula",2007-07-23,2010-06-21,2011-11-15,2011-11-15,https://patents.google.com/patent/US8058698B2/en,https://patentimages.storage.googleapis.com/e5/86/12/d12efada42f00a/US08058698-20111115-D00000.png
US-7635974-B2,Magnetic tunnel junction (MTJ) based magnetic field angle sensor ,"Magic Technologies, Inc.","Yimin Guo, Po-Kang Wang",2007-05-02,2007-05-02,2009-12-22,2009-12-22,https://patents.google.com/patent/US7635974B2/en,https://patentimages.storage.googleapis.com/c9/80/d8/2e950026a1072c/US07635974-20091222-D00000.png
US-8184411-B2,MTJ incorporating CoFe/Ni multilayer film with perpendicular magnetic anisotropy for MRAM application ,"Headway Technologies, Inc., Magic Technologies, Inc.","Kunliang Zhang, Min Li, Pokang Wang, Yuchen Zhou, Cheng T. Horng, Ru-Ying Tong",2009-10-26,2009-10-26,2012-05-22,2012-05-22,https://patents.google.com/patent/US8184411B2/en,https://patentimages.storage.googleapis.com/c2/0e/db/07c4bcb233f9d9/US08184411-20120522-D00000.png
US-9614145-B2,Reversed stack MTJ ,"Taiwan Semiconductor Manufacturing Co., Ltd.","Wei-Hang Huang, Fu-Ting Sung, Chern-Yow Hsu, Shih-Chang Liu, Chia-Shiung Tsai",2013-09-03,2015-10-21,2017-04-04,2017-04-04,https://patents.google.com/patent/US9614145B2/en,https://patentimages.storage.googleapis.com/76/f4/a6/039fbc03a298ed/US09614145-20170404-D00000.png
US-7877244-B2,Simulation circuit of toggle magnetic tunnel junction (MTJ) element ,Industrial Technology Research Institute,Young-Shying Chen,2007-06-29,2008-02-28,2011-01-25,2011-01-25,https://patents.google.com/patent/US7877244B2/en,https://patentimages.storage.googleapis.com/c4/5e/87/93d815553450b6/US07877244-20110125-D00000.png
US-10962590-B2,Magnet mounting apparatus for MTJ device testers ,"Spin Memory, Inc.","Danny YAM, Jorge Vasquez, Roberto Cordero, Georg Wolf",2017-12-27,2017-12-27,2021-03-30,2021-03-30,https://patents.google.com/patent/US10962590B2/en,https://patentimages.storage.googleapis.com/c2/09/6a/4b2d434eb4e3ba/US10962590-20210330-D00000.png
US-9728718-B2,Magnetic tunnel junction (MTJ) device array ,Qualcomm Incorporated,"Vladimir Machkaoutsan, Matthias Georg Gottwald, Mustafa Badaroglu, Jimmy Kan, Kangho Lee, Yu Lu, Chando Park",2015-01-29,2016-12-22,2017-08-08,2017-08-08,https://patents.google.com/patent/US9728718B2/en,https://patentimages.storage.googleapis.com/9f/f9/f4/442b775e5bb207/US09728718-20170808-D00000.png
US-11678586-B2,Memory system having thermally stable perpendicular magneto tunnel junction (MTJ) and a method of manufacturing same ,"Avalanche Technology, Inc.","Yiming Huai, Yuchen Zhou, Jing Zhang, Roger Klas Malmhall, Ioan Tudosa, Rajiv Yadav Ranjan",2007-02-12,2013-01-09,2023-06-13,2023-06-13,https://patents.google.com/patent/US11678586B2/en,https://patentimages.storage.googleapis.com/5e/f2/83/1fe81633e67d2d/US11678586-20230613-D00000.png
US-9384812-B2,Three-phase GSHE-MTJ non-volatile flip-flop ,Qualcomm Incorporated,"Wenqing Wu, Kendrick Hoy Leong Yuen, Karim Arabi",2014-01-28,2014-09-26,2016-07-05,2016-07-05,https://patents.google.com/patent/US9384812B2/en,https://patentimages.storage.googleapis.com/3f/e2/a2/e03faf2528d611/US09384812-20160705-D00000.png
US-9620188-B2,MTJ spin hall MRAM bit-cell and array ,Intel Corporation,"Sasikanth Manipatruni, Dmitri Nikonov, Ian Young",2013-06-21,2013-06-21,2017-04-11,2017-04-11,https://patents.google.com/patent/US9620188B2/en,https://patentimages.storage.googleapis.com/f3/67/6a/b6a8891dee3cb5/US09620188-20170411-D00000.png
US-8796046-B2,Methods of integrated shielding into MTJ device for MRAM ,Qualcomm Incorporated,"Wei-Chuan Chen, Xia Li, Seung Hyuk Kang",2011-02-14,2013-09-25,2014-08-05,2014-08-05,https://patents.google.com/patent/US8796046B2/en,https://patentimages.storage.googleapis.com/55/10/71/db25764225c912/US08796046-20140805-D00000.png
US-9028910-B2,MTJ manufacturing method utilizing in-situ annealing and etch back ,"Avalanche Technology, Inc.","Yuchen Zhou, Yiming Huai",2010-12-10,2014-05-08,2015-05-12,2015-05-12,https://patents.google.com/patent/US9028910B2/en,https://patentimages.storage.googleapis.com/45/d3/c4/b4efeec5b1bbb5/US09028910-20150512-D00000.png
US-8422286-B2,Low-crystallization temperature MTJ for spin-transfer torque magnetic random access memory (STTMRAM) ,"Avalanche Technology, Inc.","Rajiv Yadav Ranjan, Roger Klas Malmhall",2009-10-20,2012-04-02,2013-04-16,2013-04-16,https://patents.google.com/patent/US8422286B2/en,https://patentimages.storage.googleapis.com/ae/53/10/d65c86d973fcf9/US08422286-20130416-D00000.png
US-8772888-B2,MTJ MRAM with stud patterning ,Avalanche Technology Inc.,"Dong Ha JUNG, Kimihiro Satoh, Jing Zhang, Yuchen Zhou, Yiming Huai",2012-08-10,2012-08-10,2014-07-08,2014-07-08,https://patents.google.com/patent/US8772888B2/en,https://patentimages.storage.googleapis.com/75/c9/53/8ad378ad964443/US08772888-20140708-D00000.png
US-9251883-B2,Single phase GSHE-MTJ non-volatile flip-flop ,Qualcomm Incorporated,"Wenqing Wu, Kendrick Hoy Leong Yuen, Karim Arabi",2014-01-28,2014-09-26,2016-02-02,2016-02-02,https://patents.google.com/patent/US9251883B2/en,https://patentimages.storage.googleapis.com/2f/81/05/394e0e47ae1a51/US09251883-20160202-D00000.png
US-8981505-B2,Mg discontinuous insertion layer for improving MTJ shunt ,"Headway Technologies, Inc.","Takahiro Moriyama, Yu-Jen Wang, Ru-Ying Tong",2013-01-11,2013-01-11,2015-03-17,2015-03-17,https://patents.google.com/patent/US8981505B2/en,https://patentimages.storage.googleapis.com/90/0a/a7/6912581a33272b/US08981505-20150317-D00000.png
US-8542526-B2,Magnetic random access memory (MRAM) manufacturing process for a small magnetic tunnel junction (MTJ) design with a low programming current requirement ,"Avalanche Technology, Inc.","Parviz Keshtbod, Roger Klas Malmhall, Rajiv Yadav Ranjan",2007-02-12,2013-02-08,2013-09-24,2013-09-24,https://patents.google.com/patent/US8542526B2/en,https://patentimages.storage.googleapis.com/79/f7/df/f0c1982cd33959/US08542526-20130924-D00000.png
US-9263667-B1,Method for manufacturing MTJ memory device ,"Spin Transfer Technologies, Inc.",Mustafa Pinarbasi,2014-07-25,2014-07-25,2016-02-16,2016-02-16,https://patents.google.com/patent/US9263667B1/en,https://patentimages.storage.googleapis.com/97/10/e9/1f2e39b227bbec/US09263667-20160216-D00000.png
US-9373782-B2,MTJ structure and integration scheme ,Qualcomm Incorporated,"Xia Li, Seung Hyuk Kang, Matthew Michael Nowak",2011-11-10,2014-10-20,2016-06-21,2016-06-21,https://patents.google.com/patent/US9373782B2/en,https://patentimages.storage.googleapis.com/b5/31/39/1f6f32701593e3/US09373782-20160621-D00000.png
US-9362490-B1,Method of patterning MTJ cell without sidewall damage ,Rongfu Xiao,Rongfu Xiao,2015-07-09,2015-07-09,2016-06-07,2016-06-07,https://patents.google.com/patent/US9362490B1/en,https://patentimages.storage.googleapis.com/c8/b2/9c/29bda6c66ef10f/US09362490-20160607-D00000.png
US-10319783-B2,Integrated magnetic tunnel junction (MTJ) in back end of line (BEOL) interconnects ,International Business Machines Corporation,"Benjamin D. Briggs, Michael RIZZOLO, Theodorus E. Standaert",2017-01-11,2017-11-28,2019-06-11,2019-06-11,https://patents.google.com/patent/US10319783B2/en,https://patentimages.storage.googleapis.com/1a/79/5b/07bc443640e1a6/US10319783-20190611-D00000.png
US-10069064-B1,"Memory structure having a magnetic tunnel junction (MTJ) self-aligned to a T-shaped bottom electrode, and method of manufacturing the same ","Headway Technologies, Inc.","Jesmin Haq, Tom Zhong, Zhongjian Teng",2017-07-18,2017-07-18,2018-09-04,2018-09-04,https://patents.google.com/patent/US10069064B1/en,https://patentimages.storage.googleapis.com/9e/20/34/9452f11f22aed7/US10069064-20180904-D00000.png
US-9166154-B2,MTJ stack and bottom electrode patterning process with ion beam etching using a single mask ,"Avalance Technology, Inc.","Kimihiro Satoh, Dong Ha JUNG, Jing Zhang, Benjamin Chen, Yiming Huai, Rajiv Yadav Ranjan, Yuchen Zhou",2012-12-07,2013-12-04,2015-10-20,2015-10-20,https://patents.google.com/patent/US9166154B2/en,https://patentimages.storage.googleapis.com/19/23/58/fce04bddd04a02/US09166154-20151020-D00000.png
US-10096768-B2,Magnetic shielding for MTJ device or bit ,Globalfoundries Singapore Pte. Ltd.,"Yi Jiang, Bharat Bhushan, Wanbing YI, Juan Boon Tan, Pak-Chum Danny SHUM",2015-05-26,2016-05-23,2018-10-09,2018-10-09,https://patents.google.com/patent/US10096768B2/en,https://patentimages.storage.googleapis.com/5d/a2/85/81a3a6884a0a41/US10096768-20181009-D00000.png
US-9966149-B2,OTP cell with reversed MTJ connection ,Qualcomm Incorporated,"Jung Pill Kim, Taehyun Kim, Kangho Lee, Seung H. Kang, Xia Li, Wah Nam Hsu",2012-09-13,2017-03-06,2018-05-08,2018-05-08,https://patents.google.com/patent/US9966149B2/en,https://patentimages.storage.googleapis.com/80/bf/2f/c2c98743a2f1fe/US09966149-20180508-D00000.png
US-9870811-B2,Physically unclonable function based on comparison of MTJ resistances ,Qualcomm Incorporated,"Peiyuan Wang, Jung Pill Kim, Jimmy Jianan Kan, Chando Park, Seung Kang",2016-06-17,2016-06-17,2018-01-16,2018-01-16,https://patents.google.com/patent/US9870811B2/en,https://patentimages.storage.googleapis.com/b7/ed/a9/980070b21a0e45/US09870811-20180116-D00000.png
US-10170185-B2,Hybrid memory and MTJ based MRAM bit-cell and array ,Intel Corporation,"Sasikanth Manipatruni, Ian A. Young",2013-12-24,2013-12-24,2019-01-01,2019-01-01,https://patents.google.com/patent/US10170185B2/en,https://patentimages.storage.googleapis.com/28/a5/3f/8a87d17827600b/US10170185-20190101-D00000.png
US-9793319-B2,Multilayered seed structure for perpendicular MTJ memory element ,"Avalanche Technology, Inc.","Huadong Gan, Yiming Huai, Bing K. Yen, Roger K. Malmhall, Yuchen Zhou",2014-05-21,2016-10-17,2017-10-17,2017-10-17,https://patents.google.com/patent/US9793319B2/en,https://patentimages.storage.googleapis.com/de/54/81/034bf843ae2bc0/US09793319-20171017-D00000.png
US-11430943-B2,Magnetic tunnel junction (MTJ) devices with a synthetic antiferromagnet (SAF) structure including a magnetic skyrmion ,Intel Corporation,"Kevin O'Brien, Kaan Oguz, Noriyuki Sato, Charles Kuo, Mark Doczy",2018-06-28,2018-06-28,2022-08-30,2022-08-30,https://patents.google.com/patent/US11430943B2/en,https://patentimages.storage.googleapis.com/e8/b0/9c/f1bac9f9dbcb53/US11430943-20220830-D00000.png
US-11183627-B2,MRAM MTJ top electrode connection ,"Taiwan Semiconductor Manufacturing Company, Ltd.","Sheng-Chau Chen, Cheng-Tai Hsiao, Cheng-Yuan Tsai, Hsun-Chung KUANG",2018-06-28,2020-01-02,2021-11-23,2021-11-23,https://patents.google.com/patent/US11183627B2/en,https://patentimages.storage.googleapis.com/a5/e0/6f/a241094a8576d7/US11183627-20211123-D00000.png
US-11515473-B2,Semiconductor device including a magnetic tunneling junction (MTJ) device ,Taiwan Semiconductor Manufacturing Company Ltd.,"Harry-Hak-Lay Chuang, Shih-Chang Liu, Chern-Yow Hsu, Kuei-Hung Shen",2015-12-31,2020-07-17,2022-11-29,2022-11-29,https://patents.google.com/patent/US11515473B2/en,https://patentimages.storage.googleapis.com/71/9d/de/00cdf34ba1730f/US11515473-20221129-D00000.png
US-10535814-B2,Techniques for MRAM MTJ top electrode connection ,"Taiwan Semiconductor Manufacturing Co., Ltd.","Harry-Hak-Lay Chuang, Chern-Yow Hsu, Shih-Chang Liu",2015-06-25,2017-11-10,2020-01-14,2020-01-14,https://patents.google.com/patent/US10535814B2/en,https://patentimages.storage.googleapis.com/0b/3b/84/93e2402c92d630/US10535814-20200114-D00000.png
US-10043851-B1,Etch selectivity by introducing oxidants to noble gas during physical magnetic tunnel junction (MTJ) etching ,"Headway Technologies, Inc.","Dongna Shen, Yu-Jen Wang",2017-08-03,2017-08-03,2018-08-07,2018-08-07,https://patents.google.com/patent/US10043851B1/en,https://patentimages.storage.googleapis.com/8c/38/5c/c9987ce39757d9/US10043851-20180807-D00000.png
US-10522740-B2,Techniques for MRAM MTJ top electrode to metal layer interface including spacer ,"Taiwan Semiconductor Manufacturing Co., Ltd.","Harry-Hak-Lay Chuang, Hung Cho Wang, Jiunyu Tsai, Sheng-Huang Huang",2018-05-29,2018-05-29,2019-12-31,2019-12-31,https://patents.google.com/patent/US10522740B2/en,https://patentimages.storage.googleapis.com/04/9d/e9/ae908f8e701ac8/US10522740-20191231-D00000.png
US-11189659-B2,Techniques for MRAM MTJ top electrode to via interface ,"Taiwan Semiconductor Manufacturing Company, Ltd.","Harry-Hak-Lay Chuang, Hung Cho Wang, Jiunyu Tsai, Sheng-Huang Huang",2018-08-29,2019-05-28,2021-11-30,2021-11-30,https://patents.google.com/patent/US11189659B2/en,https://patentimages.storage.googleapis.com/7c/d1/d5/7319d49ba2d2d9/US11189659-20211130-D00000.png
US-9608038-B2,Magnetic tunnel junction (MTJ) memory element having tri-layer perpendicular reference layer ,"Avalanche Technology, Inc.","Zihui Wang, Yuchen Zhou, Huadong Gan, Yiming Huai",2010-12-10,2016-06-06,2017-03-28,2017-03-28,https://patents.google.com/patent/US9608038B2/en,https://patentimages.storage.googleapis.com/cb/25/99/d1be5357e3fd57/US09608038-20170328-D00000.png
US-9614147-B2,Hybrid synthetic antiferromagnetic layer for perpendicular magnetic tunnel junction (MTJ) ,Qualcomm Incorporated,"Chando Park, Kangho Lee, Seung Hyuk Kang",2013-12-17,2016-05-31,2017-04-04,2017-04-04,https://patents.google.com/patent/US9614147B2/en,https://patentimages.storage.googleapis.com/87/01/73/f739acf98939ed/US09614147-20170404-D00000.png
US-9793468-B2,"Magnetoresistive MTJ stack having an unpinned, fixed synthetic anti-ferromagnetic structure ","Everspin Technologies, Inc.","Srinivas V. Pietambaram, Bengt J. Akerman, Renu Whig, Jason A. Janesky, Nicholas D. Rizzo, Jon M. Slaughter",2006-05-31,2016-06-30,2017-10-17,2017-10-17,https://patents.google.com/patent/US9793468B2/en,https://patentimages.storage.googleapis.com/36/ea/db/efcf9d555e1f77/US09793468-20171017-D00000.png
US-11316103-B2,Combined physical and chemical etch to reduce magnetic tunnel junction (MTJ) sidewall damage ,"Taiwan Semiconductor Manufacturing Company, Ltd.","Dongna Shen, Yu-Jen Wang, Ru-Ying Tong, Vignesh SUNDAR, Sahil Patel",2017-05-15,2019-12-27,2022-04-26,2022-04-26,https://patents.google.com/patent/US11316103B2/en,https://patentimages.storage.googleapis.com/ff/86/14/e2b7263909b617/US11316103-20220426-D00000.png
US-9530479-B2,Method and apparatus for increasing the reliability of an access transistor coupled to a magnetic tunnel junction (MTJ) ,"Avalanche Technology, Inc.",Ebrahim Abedifard,2009-04-08,2016-05-05,2016-12-27,2016-12-27,https://patents.google.com/patent/US9530479B2/en,https://patentimages.storage.googleapis.com/08/6b/25/d70961d5d62870/US09530479-20161227-D00000.png
US-9548441-B2,Perpendicular MTJ stacks with magnetic anisotrophy enhancing layer and crystallization barrier layer ,Intel Corporation,"Kaan Oguz, Mark L. Doczy, Brian Doyle, Uday Shah, David L. Kencke, Roksana GOLIZADEH MOJARAD, Robert S. Chau",2012-09-26,2015-03-16,2017-01-17,2017-01-17,https://patents.google.com/patent/US9548441B2/en,https://patentimages.storage.googleapis.com/fc/80/29/2daee142401351/US09548441-20170117-D00000.png
US-10008662-B2,Perpendicular magnetic tunneling junction (MTJ) for improved magnetoresistive random-access memory (MRAM) process ,"Taiwan Semiconductor Manufacturing Co., Ltd.","Wen-Chun YOU, Kuo-Chi Tu, Chih-Yang Chang, Hsia-Wei CHEN, Chin-Chieh YANG, Sheng-Hung SHIH, Wen-Ting Chu, Yu-Wen LIAO",2015-03-12,2015-03-12,2018-06-26,2018-06-26,https://patents.google.com/patent/US10008662B2/en,https://patentimages.storage.googleapis.com/d6/70/4b/2d726e6a2ae9fe/US10008662-20180626-D00000.png
US-9299745-B2,Integrated circuits having magnetic tunnel junctions (MTJ) and methods for fabricating the same ,"GlobalFoundries, Inc.","Xunyuan Zhang, Sean Xuan Lin, Kunaljeet Tanwar",2014-05-08,2014-05-08,2016-03-29,2016-03-29,https://patents.google.com/patent/US9299745B2/en,https://patentimages.storage.googleapis.com/9f/87/49/01bf26aa00e13f/US09299745-20160329-D00000.png
US-9269893-B2,Replacement conductive hard mask for multi-step magnetic tunnel junction (MTJ) etch ,Qualcomm Incorporated,"Yu Lu, Chando Park, Wei-Chuan Chen",2014-04-02,2014-04-02,2016-02-23,2016-02-23,https://patents.google.com/patent/US9269893B2/en,https://patentimages.storage.googleapis.com/98/e2/a0/680caeea27c283/US09269893-20160223-D00000.png
US-9070870-B2,Method of fabricating a magnetic tunnel junction (MTJ) device with reduced switching current ,Qualcomm Incorporated,"Xiaochun Zhu, Xia Li, Wei-Chuan Chen, Seung Hyuk Kang",2011-09-12,2014-03-19,2015-06-30,2015-06-30,https://patents.google.com/patent/US9070870B2/en,https://patentimages.storage.googleapis.com/92/bc/bf/c94b5ee9aad8c5/US09070870-20150630-D00000.png
US-8779824-B2,Clock distribution using MTJ sensing ,Qualcomm Incorporated,"Wenqing Wu, Kendrick H. Yuen, David W. Hansquine, Robert P. Gilmore, Jeff A. Levin",2012-12-17,2012-12-17,2014-07-15,2014-07-15,https://patents.google.com/patent/US8779824B2/en,https://patentimages.storage.googleapis.com/2e/00/97/db7e59b0389c08/US08779824-20140715-D00000.png
US-10608174-B2,Double-patterned magneto-resistive random access memory (MRAM) for reducing magnetic tunnel junction (MTJ) pitch for increased MRAM bit cell density ,Qualcomm Incorporated,"Xia Li, Wei-Chuan Chen",2018-01-11,2019-07-26,2020-03-31,2020-03-31,https://patents.google.com/patent/US10608174B2/en,https://patentimages.storage.googleapis.com/5a/ec/6d/e8ede5bf2b21ec/US10608174-20200331-D00000.png
US-8143683-B2,In-situ formed capping layer in MTJ devices ,"Taiwan Semiconductor Manufacturing Co., Ltd.","Yung-Hung Wang, Yu-Jen Wang, Mark Juang, Chia-Shiung Tsai",2008-02-18,2010-04-08,2012-03-27,2012-03-27,https://patents.google.com/patent/US8143683B2/en,https://patentimages.storage.googleapis.com/9c/72/b3/0e1b14a6a5d93f/US08143683-20120327-D00000.png
US-8105948-B2,Use of CMP to contact a MTJ structure without forming a via ,"Magic Technologies, Inc.","Adam Zhong, Wai-Ming Kan, Tom Zhong, Chyu-Jiuh Torng",2008-02-14,2008-02-14,2012-01-31,2012-01-31,https://patents.google.com/patent/US8105948B2/en,https://patentimages.storage.googleapis.com/16/d5/14/69f6ddb33bf99a/US08105948-20120131-D00000.png
US-8295079-B2,Nonvolatile SRAM/latch circuit using current-induced magnetization reversal MTJ ,Tokyo Institute Of Technology,"Shuichiro Yamamoto, Satoshi Sugahara",2007-08-31,2008-07-31,2012-10-23,2012-10-23,https://patents.google.com/patent/US8295079B2/en,https://patentimages.storage.googleapis.com/75/80/ab/6cd5df2eefa0e1/US08295079-20121023-D00000.png
US-7241632-B2,MTJ read head with sidewall spacers ,"Headway Technologies, Inc., Applied Spintronics, Inc.",Lin Yang,2005-04-14,2005-04-14,2007-07-10,2007-07-10,https://patents.google.com/patent/US7241632B2/en,https://patentimages.storage.googleapis.com/16/1a/73/29400db4a5b34c/US07241632-20070710-D00000.png
US-10403811-B2,Magnetic diffusion barriers and filter in PSTTM MTJ construction ,Intel Corporation,"Kevin P. O'Brien, Kaan Oguz, Brian S. Doyle, Mark L. Doczy, Charles C. Kuo, Robert S. Chau",2014-09-26,2014-09-26,2019-09-03,2019-09-03,https://patents.google.com/patent/US10403811B2/en,https://patentimages.storage.googleapis.com/e5/2a/e1/ec0d210f445fac/US10403811-20190903-D00000.png
US-8804413-B2,Multi-free layer MTJ and multi-terminal read circuit with concurrent and differential sensing ,Qualcomm Incorporated,"Xia Li, Wenqing Wu, Jung Pill Kim, Xiaochun Zhu, Seung H. Kang, Raghu Sagar Madala, Kendrick H. Yuen",2012-02-07,2012-08-16,2014-08-12,2014-08-12,https://patents.google.com/patent/US8804413B2/en,https://patentimages.storage.googleapis.com/f7/1b/d7/c7e44d3ae6628a/US08804413-20140812-D00000.png
US-9159910-B2,One-mask MTJ integration for STT MRAM ,Qualcomm Incorporated,"Seung H. Kang, David Bang, Kangho Lee",2008-04-21,2009-01-19,2015-10-13,2015-10-13,https://patents.google.com/patent/US9159910B2/en,https://patentimages.storage.googleapis.com/73/77/9f/1040bba8a96d8d/US09159910-20151013-D00000.png
US-7894248-B2,Programmable and redundant circuitry based on magnetic tunnel junction (MTJ) ,Grandis Inc.,"David Chang-Cheng Yu, Xiao Luo, Jia-Hwang Chang",2008-09-12,2008-09-12,2011-02-22,2011-02-22,https://patents.google.com/patent/US7894248B2/en,https://patentimages.storage.googleapis.com/48/e5/72/c63b40f81d9d1a/US07894248-20110222-D00000.png
US-9368716-B2,Magnetic tunnel junction (MTJ) storage element and spin transfer torque magnetoresistive random access memory (STT-MRAM) cells having an MTJ ,Qualcomm Incorporated,"Shiqun Gu, Seung H. Kang, Xiaochun Zhu",2009-02-02,2009-02-02,2016-06-14,2016-06-14,https://patents.google.com/patent/US9368716B2/en,https://patentimages.storage.googleapis.com/d4/a1/f1/2da0078cdf3a76/US09368716-20160614-D00000.png
US-10424357-B2,Magnetic tunnel junction (MTJ) memory device having a composite free magnetic layer ,"Spin Memory, Inc.","Michail TZOUFRAS, Elizabeth Ann Dobisz, Marcin Gajek, Davide Guarisco, Bartlomiej Adam KARDASZ",2017-12-29,2017-12-29,2019-09-24,2019-09-24,https://patents.google.com/patent/US10424357B2/en,https://patentimages.storage.googleapis.com/2f/36/70/7af9269d04d029/US10424357-20190924-D00000.png
US-9666791-B2,Topological method to build self-aligned MTJ without a mask ,Globalfoundries Inc.,"Xunyuan Zhang, Ruilong Xie, Xiuyu Cai, Seowoo Nam, Hyun-jin Cho",2014-11-13,2015-09-01,2017-05-30,2017-05-30,https://patents.google.com/patent/US9666791B2/en,https://patentimages.storage.googleapis.com/fa/ce/56/d2cb17391cff02/US09666791-20170530-D00000.png
US-8125040-B2,Two mask MTJ integration for STT MRAM ,Qualcomm Incorporated,"Seung H. Kang, Xia Li, Shiqun Gu, Matthew Nowak",2008-04-18,2009-03-17,2012-02-28,2012-02-28,https://patents.google.com/patent/US8125040B2/en,https://patentimages.storage.googleapis.com/02/51/9c/683c1b0053428e/US08125040-20120228-D00000.png
