search URL:,https://patents.google.com/?q=%28%22heat+switch%22%29&country=US&status=GRANT&type=PATENT&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-3693047-A,Apparatus for protecting electrical devices ,Gen Electric,David C Hamstra,1971-09-28,1971-09-28,1972-09-19,1972-09-19,https://patents.google.com/patent/US3693047A/en,https://patentimages.storage.googleapis.com/d3/19/62/08c2d1136c668e/US3693047-drawings-page-2.png
US-1664089-A,Thermostatic control for generators ,Charles H Caine,Ringwald Clarence,1926-02-23,1926-02-23,1928-03-27,1928-03-27,https://patents.google.com/patent/US1664089A/en,https://patentimages.storage.googleapis.com/4d/dd/08/af6417edfd1bde/US1664089-drawings-page-1.png
US-2527423-A,Safety starter ,Ind Electronics Corp,Irwin S Jacobsen,1948-01-27,1948-01-27,1950-10-24,1950-10-24,https://patents.google.com/patent/US2527423A/en,https://patentimages.storage.googleapis.com/e0/8d/c9/f985edb5108e82/US2527423-drawings-page-1.png
US-4234124-A,Control system for gas kiln ,Yarrow Harry A,Harry A. Yarrow,1978-08-01,1978-08-01,1980-11-18,1980-11-18,https://patents.google.com/patent/US4234124A/en,https://patentimages.storage.googleapis.com/ab/8d/df/d50732bc4bf8b6/US4234124-drawings-page-2.png
US-2297638-A,Zone heating system and valve therefor ,Robert D Symonds,Robert D Symonds,1939-09-12,1939-09-12,1942-09-29,1942-09-29,https://patents.google.com/patent/US2297638A/en,https://patentimages.storage.googleapis.com/c6/58/f6/b256e37600a3f6/US2297638-drawings-page-1.png
US-3115566-A,Domestic electric heating appliance ,Gen Motors Corp,James W Jacobs,1960-11-25,1960-11-25,1963-12-24,1963-12-24,https://patents.google.com/patent/US3115566A/en,https://patentimages.storage.googleapis.com/e2/3f/30/8276ae027d41ed/US3115566-drawings-page-1.png
US-5806979-A,Calorimetric system and method ,"Iowa State University Research Foundation, Inc.","Karl A. Gschneidner, Jr., Vitalij K. Pecharsky, Jack O. Moorman",1996-11-19,1996-11-19,1998-09-15,1998-09-15,https://patents.google.com/patent/US5806979A/en,https://patentimages.storage.googleapis.com/8f/02/50/1ff6fc2c32f8a8/US5806979-drawings-page-2.png
US-4676260-A,Total hair care pistol ,"Paulhus Dorothy A, George Spector","Dorothy A. Paulhus, George Spector",1983-11-28,1983-11-28,1987-06-30,1987-06-30,https://patents.google.com/patent/US4676260A/en,https://patentimages.storage.googleapis.com/93/0a/9e/570d9669bb1c6d/US4676260-drawings-page-2.png
US-2790056-A,Domestic appliance ,Gen Motors Corp,Millard E Fry,1954-10-26,1954-10-26,1957-04-23,1957-04-23,https://patents.google.com/patent/US2790056A/en,https://patentimages.storage.googleapis.com/8c/30/04/e92a2df1be551c/US2790056-drawings-page-1.png
US-4106465-A,"OFF-ON-START switching system for diesel engines, and particularly automotive-type diesel engines ",Robert Bosch Gmbh,"Walter Bernhardt, Bodo Ziegler",1976-06-02,1977-05-16,1978-08-15,1978-08-15,https://patents.google.com/patent/US4106465A/en,https://patentimages.storage.googleapis.com/aa/72/a1/477841a17b703e/US4106465-drawings-page-2.png
US-2317967-A,Electric heater control ,Tuttle & Kift Inc,William R Tuttle,1937-11-22,1937-11-22,1943-04-27,1943-04-27,https://patents.google.com/patent/US2317967A/en,https://patentimages.storage.googleapis.com/71/7e/67/d44f6e6c63e306/US2317967-drawings-page-1.png
US-4702620-A,Methods of and apparatus for testing internal combustion engines by monitoring the cooling systems thereof ,"Autotec International, Inc.",Curtis A. Ford,1985-04-04,1986-04-29,1987-10-27,1987-10-27,https://patents.google.com/patent/US4702620A/en,https://patentimages.storage.googleapis.com/05/f6/3f/bbbbdb66d1d064/US4702620-drawings-page-2.png
US-3311525-A,Heat sealing apparatus including a porous member and fluid pressure ,Union Carbide Corp,"James J Fanuzzi, William L Calvert",1963-10-02,1963-10-02,1967-03-28,1967-03-28,https://patents.google.com/patent/US3311525A/en,https://patentimages.storage.googleapis.com/13/22/ae/ec7ce51d9a3587/US3311525-drawings-page-1.png
US-3214570-A,Heating device control ,Gen Electric,Jr Robert L Wray,1962-03-06,1962-03-06,1965-10-26,1965-10-26,https://patents.google.com/patent/US3214570A/en,https://patentimages.storage.googleapis.com/f7/fc/da/44857d8dcf05a4/US3214570-drawings-page-1.png
US-3908750-A,Heating and cooling apparatus ,Sidney Siegel,Sidney Siegel,1974-03-04,1974-03-04,1975-09-30,1975-09-30,https://patents.google.com/patent/US3908750A/en,https://patentimages.storage.googleapis.com/71/df/e4/c5704f9e8b6256/US3908750-drawings-page-2.png
US-2610289-A,Enclosed internally heated electric discharge lamp luminaire for variable temperature service ,Arthur A Brainerd,Arthur A Brainerd,1949-02-23,1949-02-23,1952-09-09,1952-09-09,https://patents.google.com/patent/US2610289A/en,https://patentimages.storage.googleapis.com/8b/ac/02/21153f873dbdf7/US2610289-drawings-page-1.png
US-2414325-A,Automatic toaster with variable draft ,Gen Electric,Heber L Newell,1942-12-24,1942-12-24,1947-01-14,1947-01-14,https://patents.google.com/patent/US2414325A/en,https://patentimages.storage.googleapis.com/98/f9/82/8a979bd68b6905/US2414325-drawings-page-1.png
US-2181090-A,Automatic control for coffee makers ,Silex Co,Louis V Lucia,1936-11-04,1936-11-04,1939-11-21,1939-11-21,https://patents.google.com/patent/US2181090A/en,https://patentimages.storage.googleapis.com/b2/25/63/d4bd5c957133ac/US2181090-drawings-page-1.png
US-1680809-A,Hair-curling apparatus ,Shelton William Gentry,Shelton William Gentry,1926-08-07,1926-08-07,1928-08-14,1928-08-14,https://patents.google.com/patent/US1680809A/en,https://patentimages.storage.googleapis.com/52/3a/f3/284e7fa49cc518/US1680809-drawings-page-1.png
US-3414694-A,Compensated thermally-responsive automatic control system ,Danfoss As,Baatrup Johannes Vagn,1965-10-19,1966-10-19,1968-12-03,1968-12-03,https://patents.google.com/patent/US3414694A/en,https://patentimages.storage.googleapis.com/b5/d4/40/27ad23c9332638/US3414694-drawings-page-1.png
US-3496422-A,Photoelectric lamp control ,Ebert Electronics Corp,Victor Horowitz,1966-12-01,1966-12-01,1970-02-17,1970-02-17,https://patents.google.com/patent/US3496422A/en,https://patentimages.storage.googleapis.com/d6/6b/76/a96969c362129b/US3496422-drawings-page-1.png
US-3157801-A,Cooling means for thermostats ,Itt,Winston G Shequen,1960-03-07,1960-03-07,1964-11-17,1964-11-17,https://patents.google.com/patent/US3157801A/en,https://patentimages.storage.googleapis.com/3a/76/1c/1501f6889a921d/US3157801-drawings-page-1.png
US-4263887-A,Forced air wood furnace system ,Dowdall Donald H,Donald H. Dowdall,1979-05-30,1979-05-30,1981-04-28,1981-04-28,https://patents.google.com/patent/US4263887A/en,https://patentimages.storage.googleapis.com/92/7c/4a/074a784ad9c78a/US4263887-drawings-page-2.png
US-3453519-A,Power responsive current regulator ,Thomas C Hunter Jr,Thomas C Hunter Jr,1967-04-11,1967-04-11,1969-07-01,1969-07-01,https://patents.google.com/patent/US3453519A/en,https://patentimages.storage.googleapis.com/79/63/14/46142340b736e2/US3453519-drawings-page-1.png
US-2012221-A,Hyperpyrexator ,"Gordon H Clark, Warren F Clark","Gordon H Clark, Warren F Clark",1932-08-30,1932-08-30,1935-08-20,1935-08-20,https://patents.google.com/patent/US2012221A/en,https://patentimages.storage.googleapis.com/7b/9c/f4/713273add16fb1/US2012221-drawings-page-1.png
US-3185393-A,Integral thermostat for indoor comfort equipment ,Lennox Ind Inc,"John W Norris, Wayne F Sieverding",1962-08-20,1962-08-20,1965-05-25,1965-05-25,https://patents.google.com/patent/US3185393A/en,https://patentimages.storage.googleapis.com/7a/14/77/9b7d2b4bae76e9/US3185393-drawings-page-1.png
US-2898047-A,Time scheduled condition control system ,Honeywell Regulator Co,Gene T Gaddis,1954-06-07,1954-06-07,1959-08-04,1959-08-04,https://patents.google.com/patent/US2898047A/en,https://patentimages.storage.googleapis.com/df/9c/d7/32fbce03ef6044/US2898047-drawings-page-1.png
US-3017477-A,Warp switches ,Leonardis Michael J De,Leonardis Michael J De,1956-03-13,1956-03-13,1962-01-16,1962-01-16,https://patents.google.com/patent/US3017477A/en,https://patentimages.storage.googleapis.com/ef/dc/ae/1dd0a32b70df9d/US3017477-drawings-page-1.png
US-1698703-A,Heating pad ,Henry F Gau,Henry F Gau,1926-12-13,1926-12-13,1929-01-08,1929-01-08,https://patents.google.com/patent/US1698703A/en,https://patentimages.storage.googleapis.com/d7/80/2a/696dd0ad6d46ad/US1698703-drawings-page-1.png
US-2789200-A,Air tempering device ,Edward A Ebert,Edward A Ebert,1955-05-19,1955-05-19,1957-04-16,1957-04-16,https://patents.google.com/patent/US2789200A/en,https://patentimages.storage.googleapis.com/19/69/4f/d86f83c48c154a/US2789200-drawings-page-1.png
US-2291210-A,Temperature regulating system ,Master Electric Co,John T Carlson,1940-07-02,1940-07-02,1942-07-28,1942-07-28,https://patents.google.com/patent/US2291210A/en,https://patentimages.storage.googleapis.com/a2/28/8e/969ddb7f3b9d49/US2291210-drawings-page-1.png
US-1188734-A,Electrical cooker. ,Edward E Clement,Edward E Clement,1911-09-16,1911-09-16,1916-06-27,1916-06-27,https://patents.google.com/patent/US1188734A/en,https://patentimages.storage.googleapis.com/58/cf/56/84e73c0cbca577/US1188734-drawings-page-1.png
US-2244307-A,Voltage control of generators in electrical installations of vehicles ,Bosch Gmbh Robert,Menzel Friedrich,1937-10-23,1938-10-19,1941-06-03,1941-06-03,https://patents.google.com/patent/US2244307A/en,https://patentimages.storage.googleapis.com/c0/c8/1f/beab7e79f363a0/US2244307-drawings-page-1.png
US-2322714-A,Refrigerating apparatus ,Westinghouse Electric & Mfg Co,Kalischer Milton,1940-11-15,1940-11-15,1943-06-22,1943-06-22,https://patents.google.com/patent/US2322714A/en,https://patentimages.storage.googleapis.com/1c/b7/a1/ef9c25e7beb110/US2322714-drawings-page-1.png
US-2387460-A,Electrical cooking apparatus ,Proctor & Schwartz Inc,Joseph W Myers,1941-02-24,1941-02-24,1945-10-23,1945-10-23,https://patents.google.com/patent/US2387460A/en,https://patentimages.storage.googleapis.com/83/4f/6f/6e2a40148c5a94/US2387460-drawings-page-1.png
US-4937497-A,On-vehicle brake lamp apparatus ,Minolta Camera Kabushiki Kaisha,"Takashi Osawa, Katsuo Murakami, Teruyoshi Noda, Seishiro Mitsuhashi, Yujiro Kamano",1988-01-05,1989-01-04,1990-06-26,1990-06-26,https://patents.google.com/patent/US4937497A/en,https://patentimages.storage.googleapis.com/2b/c7/51/ba8ec13df7e5f4/US4937497-drawings-page-2.png
US-11480383-B2,Device for detecting formation of water ice ,Vestel Elektronik Sanayi Ve Ticaret A.S.,"Mutlu USLU, Nevzat Yalin",2019-05-30,2019-05-30,2022-10-25,2022-10-25,https://patents.google.com/patent/US11480383B2/en,https://patentimages.storage.googleapis.com/59/9d/4e/c74578867a0939/US11480383-20221025-D00000.png
US-2359393-A,Quick heating device ,Franklyn B Sloan,Franklyn B Sloan,1942-04-29,1942-04-29,1944-10-03,1944-10-03,https://patents.google.com/patent/US2359393A/en,https://patentimages.storage.googleapis.com/8d/c6/6e/8360c1600cfcda/US2359393-drawings-page-1.png
US-2514528-A,Hair drier ,Wahl Clipper Corp,Leo J Wahl,1947-10-13,1947-10-13,1950-07-11,1950-07-11,https://patents.google.com/patent/US2514528A/en,https://patentimages.storage.googleapis.com/d5/35/cd/f1365009bfe9d6/US2514528-drawings-page-1.png
US-2106756-A,Liquid level change detector ,John A Obermaier,John A Obermaier,1935-10-03,1936-04-13,1938-02-01,1938-02-01,https://patents.google.com/patent/US2106756A/en,https://patentimages.storage.googleapis.com/92/ab/7e/f8965bde183971/US2106756-drawings-page-1.png
US-3078265-A,Control of polymerization reactions ,Phillips Petroleum Co,"Donald E Berger, Robert G Atkinson",1957-09-12,1957-09-12,1963-02-19,1963-02-19,https://patents.google.com/patent/US3078265A/en,https://patentimages.storage.googleapis.com/2b/20/35/6e99177bc6e240/US3078265-drawings-page-1.png
US-1323523-A,Sylvania ,,,,,1919-12-02,1919-12-02,https://patents.google.com/patent/US1323523A/en,https://patentimages.storage.googleapis.com/38/ec/98/3395c57fd27acb/US1323523-drawings-page-1.png
US-2583524-A,Heating system control apparatus ,Honeywell Regulator Co,"Vernon D Wissmiller, Robert A Beveridge",1946-09-19,1946-09-19,1952-01-22,1952-01-22,https://patents.google.com/patent/US2583524A/en,https://patentimages.storage.googleapis.com/6a/59/e5/f1ce37e5460cc8/US2583524-drawings-page-1.png
US-1909870-A,Controller for automobile heaters ,Gilbert G Rosino,Gilbert G Rosino,1930-07-18,1930-07-18,1933-05-16,1933-05-16,https://patents.google.com/patent/US1909870A/en,https://patentimages.storage.googleapis.com/40/86/b1/bf39f3bbd77374/US1909870-drawings-page-1.png
US-3132228-A,Method of heating in vehicles ,Eisler Paul,Eisler Paul,1960-01-25,1961-01-19,1964-05-05,1964-05-05,https://patents.google.com/patent/US3132228A/en,https://patentimages.storage.googleapis.com/bf/f5/36/bf74879464e1af/US3132228-drawings-page-1.png
US-2766810-A,Apparatus for securing thermal-activated adhesives ,Harry L Gibson,Harry L Gibson,1954-03-12,1954-03-12,1956-10-16,1956-10-16,https://patents.google.com/patent/US2766810A/en,https://patentimages.storage.googleapis.com/b6/87/4f/7eaad5f35dfbc5/US2766810-drawings-page-1.png
US-4378266-A,Bag sealer ,Gerken Carl F,Carl F. Gerken,1981-07-29,1981-07-29,1983-03-29,1983-03-29,https://patents.google.com/patent/US4378266A/en,https://patentimages.storage.googleapis.com/e5/94/71/30a90382032def/US4378266-drawings-page-2.png
US-2259877-A,Control system ,Philip E Cary,Philip E Cary,1938-06-25,1938-06-25,1941-10-21,1941-10-21,https://patents.google.com/patent/US2259877A/en,https://patentimages.storage.googleapis.com/4f/dd/4a/74376831d8e335/US2259877-drawings-page-1.png
US-1681654-A,Cataract absorber ,Asleson Albert,Asleson Albert,1927-08-19,1927-08-19,1928-08-21,1928-08-21,https://patents.google.com/patent/US1681654A/en,https://patentimages.storage.googleapis.com/46/60/e6/a81cc66b39db40/US1681654-drawings-page-1.png
US-1535498-A,Soldering iron ,Roe William Charles,Roe William Charles,1919-03-14,1919-03-14,1925-04-28,1925-04-28,https://patents.google.com/patent/US1535498A/en,https://patentimages.storage.googleapis.com/fb/12/20/47294338f5b6dd/US1535498-drawings-page-1.png
US-1406352-A,Thermostat ,Westinghouse Electric & Mfg Co,Paul E Demmler,1919-11-13,1919-11-13,1922-02-14,1922-02-14,https://patents.google.com/patent/US1406352A/en,https://patentimages.storage.googleapis.com/7e/dd/14/ef40d231be6ad0/US1406352-drawings-page-1.png
US-2911569-A,Electric discharge lamp starting device ,Sylvania Electric Prod,Erwin F Hutchins,1958-03-04,1958-03-04,1959-11-03,1959-11-03,https://patents.google.com/patent/US2911569A/en,https://patentimages.storage.googleapis.com/83/21/86/d7b2499ff8c8b8/US2911569-drawings-page-1.png
US-2923798-A,Mounting for electrodes in glass vessels ,Inst Divi Thomae Foundation,Albert E Gerth,1956-08-20,1956-08-20,1960-02-02,1960-02-02,https://patents.google.com/patent/US2923798A/en,https://patentimages.storage.googleapis.com/28/67/89/3f5bcfc48e8eb7/US2923798-drawings-page-1.png
US-2452622-A,Heating pad ,Casco Products Corp,Youhouse Joseph,1946-05-10,1946-05-10,1948-11-02,1948-11-02,https://patents.google.com/patent/US2452622A/en,https://patentimages.storage.googleapis.com/25/5d/99/15cf57ed7f08e3/US2452622-drawings-page-1.png
US-3115180-A,Remote reset safety control for gaseous fuel burners ,Gen Controls Co,Justin A Deubel,1959-09-21,1959-09-21,1963-12-24,1963-12-24,https://patents.google.com/patent/US3115180A/en,https://patentimages.storage.googleapis.com/2b/c9/9e/dcb6ac70a3ab60/US3115180-drawings-page-1.png
US-2587733-A,Temperature control system ,Edwin A Jones,Edwin A Jones,1944-10-09,1944-10-09,1952-03-04,1952-03-04,https://patents.google.com/patent/US2587733A/en,https://patentimages.storage.googleapis.com/9f/e4/3a/1894ea6af4a07d/US2587733-drawings-page-1.png
US-3333088-A,Apparatus for the thermal development of light-sensitive material ,Grinten Chem L V D,Verbeek Wilhelm,1963-07-18,1964-07-14,1967-07-25,1967-07-25,https://patents.google.com/patent/US3333088A/en,https://patentimages.storage.googleapis.com/66/9b/4a/46409b0c11d1ad/US3333088-drawings-page-1.png
US-3113243-A,Overload protection device ,Sta Rite Products Inc,Clinton A Boyd,1959-02-09,1959-02-09,1963-12-03,1963-12-03,https://patents.google.com/patent/US3113243A/en,https://patentimages.storage.googleapis.com/cc/b8/d3/c932bbb97bde7e/US3113243-drawings-page-1.png
US-3031556-A,Cotton drier for cottoning machines ,Lakso Company Inc,"Eino E Lakso, Austin S Chandler",1961-04-17,1961-04-17,1962-04-24,1962-04-24,https://patents.google.com/patent/US3031556A/en,https://patentimages.storage.googleapis.com/db/d8/c9/341a5657a470a3/US3031556-drawings-page-1.png
US-3032951-A,Tube filling machine ,Ronson Hydraulic Units Corp,"William F Mohler, Aberbom Irving",1960-10-04,1960-10-04,1962-05-08,1962-05-08,https://patents.google.com/patent/US3032951A/en,https://patentimages.storage.googleapis.com/b7/1a/77/2f1bb383f4021b/US3032951-drawings-page-1.png
US-2392177-A,Water heater control system ,Mcgraw Electric Co,Clark M Osterheld,1943-10-15,1943-10-15,1946-01-01,1946-01-01,https://patents.google.com/patent/US2392177A/en,https://patentimages.storage.googleapis.com/50/de/b8/c825ffcc0d1438/US2392177-drawings-page-1.png
US-703826-A,Electric bath apparatus. ,"Joseph Buchanan, Josephine E Randall, James Dennison Randall",James Dennison Randall,1901-02-05,1901-02-05,1902-07-01,1902-07-01,https://patents.google.com/patent/US703826A/en,https://patentimages.storage.googleapis.com/97/fc/5a/51e62ed59e8779/US703826-drawings-page-1.png
US-2248409-A,Cigar lighter ,Automatic Devices Corp,Herbert G Lehmann,1937-12-28,1937-12-28,1941-07-08,1941-07-08,https://patents.google.com/patent/US2248409A/en,https://patentimages.storage.googleapis.com/34/1b/4b/eb1d8e94b2284c/US2248409-drawings-page-1.png
US-3392266-A,Vending machine equipment ,Melikian Inc Rudd,William J Stahler,1965-04-06,1965-04-06,1968-07-09,1968-07-09,https://patents.google.com/patent/US3392266A/en,https://patentimages.storage.googleapis.com/62/d3/d3/87863fb79fa5d1/US3392266-drawings-page-1.png
US-2062337-A,Temperature control system ,Howard J Colman,Duncan J Stewart,1935-01-07,1935-01-07,1936-12-01,1936-12-01,https://patents.google.com/patent/US2062337A/en,https://patentimages.storage.googleapis.com/4a/eb/f9/2886b6313b0f22/US2062337-drawings-page-1.png
US-2971074-A,Temperature responsive control ,Robertshaw Fulton Controls Co,"Charles K Strobel, Richard T Kimmell",1958-05-09,1958-05-09,1961-02-07,1961-02-07,https://patents.google.com/patent/US2971074A/en,https://patentimages.storage.googleapis.com/04/c1/a7/f9331cfc51f905/US2971074-drawings-page-1.png
US-2109062-A,Temperature control system ,Honeywell Regulator Co,George H Fisher,1935-09-05,1935-09-05,1938-02-22,1938-02-22,https://patents.google.com/patent/US2109062A/en,https://patentimages.storage.googleapis.com/39/29/a7/c55703dd78c5e7/US2109062-drawings-page-1.png
US-1586902-A,Hover ,Charles E Kearns,Charles E Kearns,1923-02-03,1923-02-03,1926-06-01,1926-06-01,https://patents.google.com/patent/US1586902A/en,https://patentimages.storage.googleapis.com/8f/43/df/ead05c15b0c944/US1586902-drawings-page-1.png
US-1740133-A,Welding apparatus ,J M Hutcheson,John C White,1924-05-23,1924-05-23,1929-12-17,1929-12-17,https://patents.google.com/patent/US1740133A/en,https://patentimages.storage.googleapis.com/26/fb/68/10013205a3a23d/US1740133-drawings-page-1.png
US-1574479-A,Thermostatic regulator ,Harry F Anderson,Joseph A Guyer,1925-03-30,1925-03-30,1926-02-23,1926-02-23,https://patents.google.com/patent/US1574479A/en,https://patentimages.storage.googleapis.com/c8/2a/50/ddd9489012a4cf/US1574479-drawings-page-1.png
US-2139365-A,Frictionally heated time element ,Gen Motors Corp,"Edward A Halbleib, Henry C Rohr, Cyril T Wallis",1936-10-19,1936-10-19,1938-12-06,1938-12-06,https://patents.google.com/patent/US2139365A/en,https://patentimages.storage.googleapis.com/bd/50/0a/d0427bc8d58908/US2139365-drawings-page-1.png
US-2670027-A,Machine for sealing cartons ,Wilferd C Gigler,Wilferd C Gigler,1951-02-03,1951-02-03,1954-02-23,1954-02-23,https://patents.google.com/patent/US2670027A/en,https://patentimages.storage.googleapis.com/1d/09/f1/969f97951bcce3/US2670027-drawings-page-1.png
US-1761018-A,Control system for oil burners ,Dorr R Martin,Dorr R Martin,1926-06-01,1926-06-01,1930-06-03,1930-06-03,https://patents.google.com/patent/US1761018A/en,https://patentimages.storage.googleapis.com/95/b1/f2/2ee7bfca1bb16a/US1761018-drawings-page-1.png
US-2350148-A,Thermostat structure ,Westinghouse Electric & Mfg Co,Henry C Bostwick,1942-12-22,1942-12-22,1944-05-30,1944-05-30,https://patents.google.com/patent/US2350148A/en,https://patentimages.storage.googleapis.com/54/ac/64/3738ac701d4429/US2350148-drawings-page-1.png
US-5020424-A,Apparatus for controlling an automotive air-conditioner ,"Zexel Corporation, Mazda Motor Corporation","Katsumi Iida, Yoshihiko Sakurai, Akihiko Takano, Hideo Yamaguchi, Teruaki Yano",1989-08-03,1990-08-01,1991-06-04,1991-06-04,https://patents.google.com/patent/US5020424A/en,https://patentimages.storage.googleapis.com/6a/cd/9d/e8ff29f74e23ca/US5020424-drawings-page-2.png
US-10724768-B2,Systems and methods for providing continuous cooling at cryogenic temperatures ,The University Of Chicago,"David I. Schuster, Andrew E. Oriani",2016-05-25,2017-05-25,2020-07-28,2020-07-28,https://patents.google.com/patent/US10724768B2/en,https://patentimages.storage.googleapis.com/f0/60/48/79b22f8316911f/US10724768-20200728-D00000.png
US-5404652-A,Portable heater for personal use ,Sher; Jing-Dong,Jing-Dong Sher,1994-07-15,1994-07-15,1995-04-11,1995-04-11,https://patents.google.com/patent/US5404652A/en,https://patentimages.storage.googleapis.com/0f/07/19/f9f76b1e02250b/US5404652-drawings-page-2.png
US-3667033-A,Cryogenic single sensor three component magnetometer ,Us Navy,Charles R Davis,1971-04-06,1971-04-06,1972-05-30,1972-05-30,https://patents.google.com/patent/US3667033A/en,https://patentimages.storage.googleapis.com/0a/77/f1/b3a425986f630b/US3667033-drawings-page-2.png
US-2879762-A,Fuel burner control circuit ,American Air Filter Co,Aubrey H Robson,1956-07-26,1956-07-26,1959-03-31,1959-03-31,https://patents.google.com/patent/US2879762A/en,https://patentimages.storage.googleapis.com/57/51/4d/3ca3e118f19388/US2879762-drawings-page-1.png
US-5816059-A,Artificial input controller for HVAC system ,"Ficchi, Jr.; Vincent E., Freemire; James E.","Vincent E. Ficchi, Jr., James E. Freemire",1997-01-13,1997-01-13,1998-10-06,1998-10-06,https://patents.google.com/patent/US5816059A/en,https://patentimages.storage.googleapis.com/f9/bd/f2/64f165be37d24d/US5816059-drawings-page-2.png
US-1842062-A,Gas heated utensil ,Becker Alfred Curt,Becker Alfred Curt,1927-10-26,1928-10-22,1932-01-19,1932-01-19,https://patents.google.com/patent/US1842062A/en,https://patentimages.storage.googleapis.com/ff/16/22/6ad6eb234ec42e/US1842062-drawings-page-1.png
US-1963140-A,Control for stoker mechanisms for furnaces ,Ira E Mccabe,Ira E Mccabe,1933-07-31,1933-07-31,1934-06-19,1934-06-19,https://patents.google.com/patent/US1963140A/en,https://patentimages.storage.googleapis.com/ad/73/b1/a9ad801472d13e/US1963140-drawings-page-1.png
US-2521282-A,Electrically heated plastics press ,Roy E Butler,Roy E Butler,1947-11-21,1947-11-21,1950-09-05,1950-09-05,https://patents.google.com/patent/US2521282A/en,https://patentimages.storage.googleapis.com/0d/18/fd/624c71e2edc032/US2521282-drawings-page-1.png
US-4167967-A,Automobile air-conditioning apparatus ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,Naotake Kumagai,1977-03-01,1978-03-01,1979-09-18,1979-09-18,https://patents.google.com/patent/US4167967A/en,https://patentimages.storage.googleapis.com/06/66/1e/044b3d9e77b9dd/US4167967-drawings-page-2.png
US-2556986-A,Control apparatus for internal ,,,,,1951-06-12,1951-06-12,https://patents.google.com/patent/US2556986A/en,https://patentimages.storage.googleapis.com/a9/d0/b7/08b0076432a480/US2556986-drawings-page-1.png
US-1659536-A,Thermal safety control mechanism ,Williams Oil O Matic Heating,Walter W Williams,1922-04-14,1922-04-14,1928-02-14,1928-02-14,https://patents.google.com/patent/US1659536A/en,https://patentimages.storage.googleapis.com/2a/f3/c0/3c6a643a131c50/US1659536-drawings-page-1.png
US-2921174-A,Electric surface heating unit system ,Gen Electric,Stanley B Welch,1959-02-13,1959-02-13,1960-01-12,1960-01-12,https://patents.google.com/patent/US2921174A/en,https://patentimages.storage.googleapis.com/25/22/9d/3c075a9e65e0d0/US2921174-drawings-page-1.png
US-3471938-A,Electronic control circuit for a dryer with timer runout ,Whirlpool Co,Alvin J Elders,1967-10-04,1967-10-04,1969-10-14,1969-10-14,https://patents.google.com/patent/US3471938A/en,https://patentimages.storage.googleapis.com/d9/3e/b1/65410af4132b2b/US3471938-drawings-page-1.png
US-2078675-A,Heater control system ,Westinghouse Electric & Mfg Co,Edwin H Lockwood,1934-10-27,1934-10-27,1937-04-27,1937-04-27,https://patents.google.com/patent/US2078675A/en,https://patentimages.storage.googleapis.com/08/d9/44/16edd9449b5590/US2078675-drawings-page-1.png
US-3264448-A,Temperature control apparatus ,Beckman Instruments Inc,Donald E Lehmer,1964-12-29,1964-12-29,1966-08-02,1966-08-02,https://patents.google.com/patent/US3264448A/en,https://patentimages.storage.googleapis.com/f4/52/f7/3ffe6d3402d32c/US3264448-drawings-page-1.png
US-2878890-A,Control circuits ,Western Electric Co,"Robert W Cartwright, Herbert A Field, Floyd H Kruger, Lester W Malzahn",1956-04-19,1956-04-19,1959-03-24,1959-03-24,https://patents.google.com/patent/US2878890A/en,https://patentimages.storage.googleapis.com/27/ca/f0/9205793f5f06ca/US2878890-drawings-page-1.png
US-1782937-A,Controlling mechanism for oil burners ,Automatic Burner Corp,Perry Stanley,1928-04-21,1928-04-21,1930-11-25,1930-11-25,https://patents.google.com/patent/US1782937A/en,https://patentimages.storage.googleapis.com/e8/df/be/901b6c640ab5b6/US1782937-drawings-page-1.png
US-3516485-A,Food container ,Lincoln Mfg Co,"Delmar D Rhoads, Robert H Mackay",1968-05-15,1968-05-15,1970-06-23,1970-06-23,https://patents.google.com/patent/US3516485A/en,https://patentimages.storage.googleapis.com/65/33/b8/a0d81ecbd20169/US3516485-drawings-page-1.png
US-1817635-A,Control for electrically operated liquid fuel burning devices ,Ira E Mccabe,Ira E Mccabe,1928-10-10,1928-10-10,1931-08-04,1931-08-04,https://patents.google.com/patent/US1817635A/en,https://patentimages.storage.googleapis.com/48/b2/1f/37af423b94605e/US1817635-drawings-page-1.png
US-7197884-B2,Assembly and method for cryo-preservation of specimens in a cryogen-free environment ,"Christopher Jones, Davinder Kaur","Catherine Jones, Mohinder Kaur",2004-03-01,2004-09-23,2007-04-03,2007-04-03,https://patents.google.com/patent/US7197884B2/en,https://patentimages.storage.googleapis.com/46/44/a7/1f3a35f0a7fa6d/US07197884-20070403-D00000.png
US-2048749-A,Steaming oven ,Lydon Timothy,Lydon Timothy,1933-06-23,1933-06-23,1936-07-28,1936-07-28,https://patents.google.com/patent/US2048749A/en,https://patentimages.storage.googleapis.com/9a/ff/66/350ae2ee5bbca6/US2048749-drawings-page-1.png
US-3381389-A,Dryer control ,Gen Electric,Victor J Kurowski,1967-05-15,1967-05-15,1968-05-07,1968-05-07,https://patents.google.com/patent/US3381389A/en,https://patentimages.storage.googleapis.com/ac/d3/47/493bc9072121ed/US3381389-drawings-page-1.png
